OBJECTID,GLOBAL_ID,IDENT,NAME,LATITUDE,LONGITUDE,WKHR_CODE,WKHR_RMK,ELEVATION,FREQUENCY,MAGVAR,MAGVAR_DAT,NAV_TYPE,TYPE_CODE,NAVSYS_ID,AWYSTRUC,CHANNEL,STATUS,VOICE,SLAVEVAR,PRIVATE,AK_LOW,AK_HIGH,US_LOW,US_HIGH,US_AREA,PACIFIC
2222,B4A23AAA-929F-4407-98AB-4DF308F5818C,HQM,HOQUIAM,46.94704056,-123.8507311,H24,,10,117.7,19,,3,,948CC80D-1942-415F-9710-486252D7D980,0,,1,0,19,0,1,1,1,1,0,0
2223,0FB5FE0A-9352-4F6B-8142-B42CFFCF9C0B,HQM,HOQUIAM,46.94704056,-123.8507311,H24,,10,117.7,19,,4,,948CC80D-1942-415F-9710-486252D7D980,0,124X,1,0,19,0,1,1,1,1,0,0
2224,C90D1985-D2A3-4996-B463-5E875AC4E3B5,LSO,KELSO,46.15553972,-121.0871669,H24,,28.7,256,17,,1,,DC7ECC17-C626-4138-BBEB-A8B8BA4AC41A,,,1,0,17,0,0,0,1,0,0,0
2225,985623E7-4643-4BC1-94C0-4CAE7552F17C,MWH,MOSES LAKE,47.21086333,-118.6831833,H24,,1193.4,115,18,,3,,20F9544B-10ED-454C-B242-E35992464ABB,0,,1,0,18,0,0,0,1,1,0,0
2226,3F918FB9-35A6-48AE-B7D9-72C002585C57,MWH,MOSES LAKE,47.21086333,-118.6831833,H24,,1193.4,115,18,,2,,20F9544B-10ED-454C-B242-E35992464ABB,0,097X,1,0,18,0,0,0,1,1,0,0
2227,4B746DDC-324E-41A5-8338-466AED666F63,MW,PELLY,47.11571111,-118.7254906,H24,,1136,408,18,,1,,7119A2D9-79D2-4354-BD42-07BC01557DF6,,,1,0,18,0,0,0,1,0,0,0
2228,F29D5FF0-F215-4114-ABF6-FB5EC84C54B6,TOU,TATOOSH,48.29989917,-123.3729567,H24,,1650,112.2,22,,3,,ED4BC314-35BE-40AE-B15E-8FA95CCD28D5,0,,1,0,22,0,1,1,1,1,0,0
2229,5DB3A8CF-C9FE-45C0-B853-654BFACC934C,TOU,TATOOSH,48.29989917,-123.3729567,H24,,1650,112.2,22,,4,,ED4BC314-35BE-40AE-B15E-8FA95CCD28D5,0,059X,1,0,22,0,1,1,1,1,0,0
2230,C8813E4D-F086-4BAB-A2F4-C42D33855496,NUW,WHIDBEY ISLAND,48.35493444,-121.3382119,H24,,59.7,113.8,18,,4,,A40E51BF-E728-4066-B310-06EEEA15E9ED,2,085X,1,1,18,0,1,1,1,1,0,0
2231,D5A0C68D-678D-4B51-9239-3518C1B01C3A,OLM,OLYMPIA,46.97163889,-121.0981667,H24,,200,113.4,19,,3,,D638B058-F76D-4D6B-9618-87EBB64BF04D,0,,1,0,19,0,0,1,1,1,0,0
2232,3A946C58-BE4C-48F0-B5B6-D81F00C71030,OLM,OLYMPIA,46.97163889,-121.0981667,H24,,200,113.4,19,,4,,D638B058-F76D-4D6B-9618-87EBB64BF04D,0,081X,1,0,19,0,0,1,1,1,0,0
2233,BE82D593-5321-4609-86CD-BF0144F6D3BD,PSC,PASCO,46.27026694,-118.8827042,H24,,405.5,109.8,15,,3,,21911ED7-8C24-4416-A5CB-57B8F3623242,1,,1,0,15,0,0,0,1,0,0,0
2234,0CC6492E-5513-4C97-AE8B-D707877894AA,PSC,PASCO,46.27026694,-118.8827042,H24,,405.5,109.8,15,,2,,21911ED7-8C24-4416-A5CB-57B8F3623242,1,035X,1,0,15,0,0,0,1,0,0,0
2235,1DABC071-22CB-40C6-A435-2AAA5B8D453D,CL,ELWHA,48.15019944,-122.3297492,H24,,1096,515,16,,1,,F814C60E-C304-47AB-93AB-F2E5214E09B5,,,1,0,16,0,1,0,1,0,0,0
2236,98AB2C01-6002-4C24-BA5E-F8AA121EBBF4,SEA,SEATTLE,47.43537306,-121.6903839,H24,,348.4,116.8,19,,3,,60DE34F9-A9A0-4195-8AF9-11593F2CD158,0,,1,0,19,0,1,1,1,1,0,1
2237,D386AB63-4E5D-4D93-A0F8-BF63058A6E2D,SEA,SEATTLE,47.43537306,-121.6903839,H24,,348.4,116.8,19,,4,,60DE34F9-A9A0-4195-8AF9-11593F2CD158,0,115X,1,0,19,0,1,1,1,1,0,1
2238,A0EF8507-5A74-42AA-8779-35E7571AB8BA,SKA,FAIRCHILD,47.61011944,-116.3379306,H24,,2437.5,111.4,16,,4,,2F1280B9-5389-4A5C-8BE3-F919C94AB1C7,1,51X,1,1,16,0,0,0,1,0,0,0
2239,AA0EA931-F773-4B9C-8891-0D3279A40B9D,GEG,SPOKANE,47.56494583,-116.3731142,H24,,2756.3,115.5,21,,3,,87C96D71-D5A4-44F7-872D-C0674B9601B7,0,,1,0,21,0,0,0,1,1,0,0
2240,375030C2-D627-4A68-AFAC-EB3A3006677C,GEG,SPOKANE,47.56494583,-116.3731142,H24,,2756.3,115.5,21,,4,,87C96D71-D5A4-44F7-872D-C0674B9601B7,0,102X,1,0,21,0,0,0,1,1,0,0
2241,55A43934-A2DE-4A26-91C8-74438F99BBA6,ALW,WALLA WALLA,46.08697667,-117.7074647,H24,,1149.6,116.4,20,,3,,66A3B0CE-5B32-4BBE-AFDD-CA8400F6A906,1,,1,0,20,0,0,0,1,0,0,0
2242,37148610-9562-4505-A62E-BB35F125D30D,ALW,WALLA WALLA,46.08697667,-117.7074647,H24,,1149.6,116.4,20,,2,,66A3B0CE-5B32-4BBE-AFDD-CA8400F6A906,1,111X,1,0,20,0,0,0,1,0,0,0
2243,B5FABA7F-6E70-4210-B4DF-D81BC5D70BDE,EAT,WENATCHEE,47.3996925,-119.7891725,H24,,1221.7,111,15,,3,,08C6320A-D6CC-461E-98D6-79C51B1E242D,1,,1,0,15,0,0,0,1,0,0,0
2244,8C665CA5-A38E-404E-B0AD-8BFBA8C7E1D8,EAT,WENATCHEE,47.3996925,-119.7891725,H24,,1221.7,111,15,,2,,08C6320A-D6CC-461E-98D6-79C51B1E242D,1,047X,1,0,15,0,0,0,1,0,0,0
2245,83F392F0-1425-4DEF-89C1-A2FA99392557,YKM,YAKIMA,46.57024222,-119.5553633,H24,,983.5,116,21,,3,,F6705E44-8E54-4B8A-8285-EDF3F7712F0C,0,,1,0,21,0,0,1,1,1,0,0
2246,83308371-3F46-4E24-AD62-7C2D6307AC0F,YKM,YAKIMA,46.57024222,-119.5553633,H24,,983.5,116,21,,4,,F6705E44-8E54-4B8A-8285-EDF3F7712F0C,0,107X,1,0,21,0,0,1,1,1,0,0
2247,043336DA-25A4-425A-B107-21DDB3B0FAC3,DLL,DELLS,43.55083194,-88.23637778,H24,,1022.5,117,3,,3,,6CE18F16-E74A-44AA-9ECC-DECDC9528BCB,0,,1,1,3,0,0,0,1,1,0,0
2248,972E6A35-A086-4DE2-A401-CBCC7B6F110D,DLL,DELLS,43.55083194,-88.23637778,H24,,1022.5,117,3,,4,,6CE18F16-E74A-44AA-9ECC-DECDC9528BCB,0,117X,1,1,3,0,0,0,1,1,0,0
2249,0D46F0C1-EA1B-484F-817A-2471F1B73E30,VOK,VOLK,43.94283333,-89.74095278,H24,,902.9,110.4,0,,4,,4D4F0AA0-8E9E-49DE-BB55-35CA73CCC33B,1,041X,1,1,0,0,0,0,1,0,0,0
2250,E1E42BCA-A1C2-4D08-A3C4-9F729594CDAF,LVV,LAKE LAWN,42.69883333,-87.40683333,H24,,964,404,-2,,1,,42D526D3-90DD-4212-AA53-79A6ABEC6E80,,,1,0,-2,0,0,0,0,0,1,0
2251,456F6C23-9AD0-4FD1-9715-04A4B8B74DC9,EAU,EAU CLAIRE,44.89767,-90.521465,H24,,904.3,113.65,4,,3,,435A40E1-373C-4C20-BF99-6872CF22878A,2,,1,0,4,0,0,0,1,1,0,0
2252,AA654930-CF9F-4008-8A9A-FFA7524E64E9,EAU,EAU CLAIRE,44.89767,-90.521465,H24,,904.3,113.65,4,,4,,435A40E1-373C-4C20-BF99-6872CF22878A,2,83Y,1,0,4,0,0,0,1,1,0,0
2253,4D1935FE-E31E-48A9-ABBA-92D8EF5970C8,SG,DEPRE,44.39851917,-87.86724056,H24,,638.1,332,-2,,1,,DF77192E-5918-4E25-B153-D5879EEB4C02,,,1,0,-2,0,0,0,1,0,0,0
2254,F17DC31A-8A88-4FFB-A6AC-B90DEAEFAAFD,GRB,GREEN BAY,44.55516,-87.80514278,H24,,766.5,115.5,1,,3,,F71C877A-5916-4DCB-A41D-9CA54A7F29A2,0,,1,0,1,0,0,0,1,1,0,0
2255,8119C073-E106-4C08-99A9-6E2E55DDDB62,GRB,GREEN BAY,44.55516,-87.80514278,H24,,766.5,115.5,1,,4,,F71C877A-5916-4DCB-A41D-9CA54A7F29A2,0,102X,1,0,1,0,0,0,1,1,0,0
2256,982B3B96-92DB-4ECC-B734-4BE81BBC3585,JVL,JANESVILLE,42.55800944,-88.89474222,H24,,931.4,114.3,3,,3,,0CE1FE2A-A5F6-496B-9DCB-9D37DCD543D2,2,,1,0,3,0,0,0,1,1,0,0
2257,D446FA80-220D-400A-91D9-BA7D7DC16B18,JVL,JANESVILLE,42.55800944,-88.89474222,H24,,931.4,114.3,3,,2,,0CE1FE2A-A5F6-496B-9DCB-9D37DCD543D2,2,090X,1,0,3,0,0,0,1,1,0,0
2258,375572B3-523F-4E5B-A060-BD8E08BC6810,UNU,JUNEAU,43.42900583,-87.29782917,H24,,913.2,344,-1,,1,,5423BE6C-F127-4B37-893A-CFB4E33BD0DB,,,1,0,-1,0,0,0,1,0,0,0
2259,FF988C1F-2319-431D-80F9-54078308AA9E,RCX,RUSK COUNTY,45.50182972,-90.99887278,H24,,1242.5,356,,,1,,95C4A704-58FC-4A2B-8B21-CA505EC604BD,,,1,0,,0,0,0,1,0,0,0
2260,26D4E0BC-E230-411F-B117-432E93A11BFA,LNR,LONE ROCK,43.29440278,-89.86685389,H24,,1184.6,112.8,,,3,,30D15141-3B1C-4E80-96BC-6844771B616B,1,,1,0,,0,0,0,1,0,0,0
2261,BDB36BBD-5F8D-4540-86D6-737F0038E9A0,LNR,LONE ROCK,43.29440278,-89.86685389,H24,,1184.6,112.8,,,2,,30D15141-3B1C-4E80-96BC-6844771B616B,1,075X,1,0,,0,0,0,1,0,0,0
2262,F0811514-6302-4F30-B893-4216AAC41C70,MSN,MADISON,43.144835,-88.66030306,H24,,856.5,108.6,3,,3,,3D23423E-2B79-49D6-AB36-595A6B923BCA,1,,1,0,3,0,0,0,1,0,0,0
2263,73742002-B8AA-4B35-9B66-C5448527284F,MSN,MADISON,43.144835,-88.66030306,H24,,856.5,108.6,3,,4,,3D23423E-2B79-49D6-AB36-595A6B923BCA,1,023X,1,0,3,0,0,0,1,0,0,0
2264,C3E31E21-BC7D-4302-A6B5-875C294B9E5D,DO,DOUGY,45.83459222,-88.26971944,H24,,1636.5,236,-2,,1,,0F7706C6-6F44-47AB-B3FE-49075953DDE3,,,1,0,-2,0,0,0,1,0,0,0
2265,8ABD14A2-B5C3-44F8-8DCF-530E0D8AC894,OSH,OSHKOSH,43.99043222,-87.44406806,H24,,781.2,116.75,2,,3,,28B5761D-1AEC-4F8B-88B1-73B5E407C931,0,,1,1,2,0,0,0,1,1,0,0
2266,590B688B-6915-4D0A-9C3F-A30B038EB6CD,OSH,OSHKOSH,43.99043222,-87.44406806,H24,,781.2,116.75,2,,4,,28B5761D-1AEC-4F8B-88B1-73B5E407C931,0,114Y,1,1,2,0,0,0,1,1,0,0
2267,849306C9-3DFF-4958-922A-518A3CE1665E,FAH,FALLS,43.76878639,-86.15123139,H24,,744.1,110,-2,,3,,802FCCB0-99F4-4DB0-A50F-2922A937CD93,1,,1,0,-2,0,0,0,1,0,0,0
2268,1B757EBF-C67F-46D0-8886-352516253DCB,FAH,FALLS,43.76878639,-86.15123139,H24,,744.1,110,-2,,2,,802FCCB0-99F4-4DB0-A50F-2922A937CD93,1,37X,1,0,-2,0,0,0,1,0,0,0
2269,FF74F3E4-0195-49AD-BAB1-29CA3E2A5D2F,RZN,SIREN,45.820445,-91.62548444,H24,,986.6,109.4,2,,3,,5D1F0B25-0673-42FF-BAB2-CE2A3587BD0A,1,,1,0,2,0,0,0,1,0,0,0
2270,4566F296-0053-434D-BDB7-E51FB0DA0242,RZN,SIREN,45.820445,-91.62548444,H24,,986.6,109.4,2,,2,,5D1F0B25-0673-42FF-BAB2-CE2A3587BD0A,1,031X,1,0,2,0,0,0,1,0,0,0
2271,DD08C00D-2AE7-47B6-9622-59F5F5A20AC5,CMY,MCCOY,43.93782306,-89.3581525,H24,,970.6,412,0,,1,,6AE31EEF-C91A-4C64-8E9D-BDECB26C534E,,,1,0,0,0,0,0,1,0,0,0
2272,AE08E4CC-A064-4EEF-A055-3A2DDE8D847E,CKB,CLARKSBURG,39.25321778,-79.73213833,H24,,1426.5,112.6,-4,,3,,E19912B3-2A8A-44DA-AA0A-4820A10FE64B,1,,1,0,-4,0,0,0,1,0,0,0
2273,78170FF2-0A46-4BB7-BAF4-BE2D14E40698,CKB,CLARKSBURG,39.25321778,-79.73213833,H24,,1426.5,112.6,-4,,2,,E19912B3-2A8A-44DA-AA0A-4820A10FE64B,1,073X,1,0,-4,0,0,0,1,0,0,0
2274,62FA2DB9-42FE-4E24-BC26-356394444E71,EKN,ELKINS,38.91443583,-79.9007275,H24,,2160,114.2,-7,,3,,1BD276F9-1E9B-442D-A9AD-11960908BBB3,2,,1,0,-7,0,0,0,1,1,0,0
2275,97585247-DE19-4A98-9A34-719B05660D64,EKN,ELKINS,38.91443583,-79.9007275,H24,,2160,114.2,-7,,4,,1BD276F9-1E9B-442D-A9AD-11960908BBB3,2,089X,1,0,-7,0,0,0,1,1,0,0
2276,6E80DC19-89DF-4AE6-A554-19F51087C6F2,RQY,RANDOLPH COUNTY,38.89394361,-78.140585,H24,,1937.8,284,-7,,1,,3F2EF9E7-1A5F-4FAD-BAD4-E750626ACD5E,,,1,0,-7,0,0,0,1,0,0,0
2277,EA00F549-70CD-4DDD-89E5-FCC83444110B,HNN,HENDERSON,38.75412472,-81.9738325,H24,,880,115.9,-3,,3,,6976AC25-B28F-4E5E-AD8C-BF956D1CFEC3,0,,1,0,-3,0,0,0,1,1,0,0
2278,588B2558-24E7-4F77-8580-9E27C3524EBC,HNN,HENDERSON,38.75412472,-81.9738325,H24,,880,115.9,-3,,4,,6976AC25-B28F-4E5E-AD8C-BF956D1CFEC3,0,106X,1,0,-3,0,0,0,1,1,0,0
2279,6F6BB4A7-7D07-4669-B5A2-740689770EA7,ESL,KESSEL,39.22549278,-77.0105,H24,,2590,110.8,-6,,3,,95BD8EBC-7760-47E0-9670-2D07ADB1588D,2,,1,0,-6,0,0,0,1,1,0,0
2280,B40ACF00-1D62-4029-8A35-DAA2AFECB41E,ESL,KESSEL,39.22549278,-77.0105,H24,,2590,110.8,-6,,2,,95BD8EBC-7760-47E0-9670-2D07ADB1588D,2,045X,1,0,-6,0,0,0,1,1,0,0
2281,A9B84400-36F8-4DBE-B989-BA0D9804CBCA,LW,BUSHI,37.78227194,-79.53144306,H24,,2161.8,346,-8,,1,,CAA3065F-9AAE-4F8B-BA65-D00E4EA564AD,,,1,0,-8,0,0,0,1,0,0,0
2282,A6532A26-E8F1-4618-9BF7-7848ABF5C434,LWB,GREENBRIER,37.86380111,-79.60797139,H24,,2317.3,116.05,-8,,3,,14B99645-F7A9-4EF2-90B5-B01A5FA3B208,2,,1,0,-8,0,0,0,1,1,0,0
2283,E0A86856-05D3-45EF-9929-73B67FFEC2E7,LWB,GREENBRIER,37.86380111,-79.60797139,H24,,2317.3,116.05,-8,,2,,14B99645-F7A9-4EF2-90B5-B01A5FA3B208,2,107Y,1,0,-8,0,0,0,1,1,0,0
2284,E37C9B72-65EB-4C16-992E-D9F0C0E78C42,MRB,MARTINSBURG,39.38557222,-76.15164389,H24,,600,112.1,-7,,3,,4875D248-0959-471B-8BD3-10C89E6A99EF,2,,1,0,-7,0,0,0,1,1,1,0
2285,0322A427-20A9-4496-85F0-7606EFD80C94,MRB,MARTINSBURG,39.38557222,-76.15164389,H24,,600,112.1,-7,,4,,4875D248-0959-471B-8BD3-10C89E6A99EF,2,058X,1,0,-7,0,0,0,1,1,1,0
2286,2C3AB838-3154-4022-8E6E-3445A80FCCAC,RNL,RAINELLE,37.97531056,-79.19349222,H24,,3350,116.6,-4,,3,,0948F775-A029-4CEC-A430-5A28B6B88178,1,,1,0,-4,0,0,0,1,0,0,0
2287,E6992EBA-02DB-4915-894E-E45305D15A87,EVW,EVANSTON,41.27248778,-110.9532336,H24,,7145,109.6,13,,3,,EDD8EAD4-AC5A-4D64-B3E5-8416F9C6D372,3,,1,0,13,0,0,0,1,0,0,0
2288,6F1DDF5E-8E7E-4949-91C8-C7CF774B2915,EVW,EVANSTON,41.27248778,-110.9532336,H24,,7145,109.6,13,,2,,EDD8EAD4-AC5A-4D64-B3E5-8416F9C6D372,3,33X,1,0,13,0,0,0,1,0,0,0
2289,97C5C7B5-393B-4114-ABC3-70B1D5262029,FBR,FORT BRIDGER,41.37844,-109.5759389,H24,,7057.5,108.6,14,,3,,2E8783BF-BCDA-46C4-B441-331E10723B50,2,,1,0,14,0,0,0,1,1,0,0
2290,7BF9C734-6727-44BC-9EF8-9C8568E65469,FBR,FORT BRIDGER,41.37844,-109.5759389,H24,,7057.5,108.6,14,,2,,2E8783BF-BCDA-46C4-B441-331E10723B50,2,023X,1,0,14,0,0,0,1,1,0,0
2291,835C22EC-053A-4F11-B4BE-7FA46DB48CFA,GC,DERYK,44.27090333,-104.4777653,H24,,4674.1,380,9,,1,,891CA765-B58E-47AB-B6D4-010B7FBF8186,,,1,0,9,0,0,0,1,0,0,0
2292,3F310EDD-F3BA-4F3C-8E68-09EED6B28B20,GCC,GILLETTE,44.34777306,-104.4565142,H24,,4336.2,114.6,9,,3,,DEC8EB21-605C-47C3-9BE3-0147D09D3457,0,,1,0,9,0,0,0,1,1,0,0
2293,2747AF76-8080-4E3A-AE0B-9BA6BAB26000,GCC,GILLETTE,44.34777306,-104.4565142,H24,,4336.2,114.6,9,,2,,DEC8EB21-605C-47C3-9BE3-0147D09D3457,0,093X,1,0,9,0,0,0,1,1,0,0
2294,C3345212-1541-4C29-BE6B-5F7185AC6A97,GEY,GREYBULL,44.51151833,-107.9170847,H24,,3920.1,275,10,,1,,B7D2A4F8-CBE8-41E7-9A1C-42C1AAD91C37,,,1,0,10,0,0,0,1,0,0,0
2295,D6CC2683-D098-4701-A719-5F3D847EC7F2,GYZ,CAMP GUERNSEY,42.2399225,-103.2857175,H24,,4489,280,11,,1,,E4374A46-0480-4F29-B3BE-609EB223328F,,,1,0,11,0,0,0,1,0,0,0
2296,B6BFAD0B-7CDB-4D44-A03F-0860D2F03FE5,JAC,JACKSON,43.6210375,-109.2683147,H24,,6452,115.4,13,,3,,6A2A315E-DBC2-4795-9AF5-7755F7E8B068,1,,1,0,13,0,0,0,1,0,0,0
2297,90571B28-9414-449A-A8B3-C35A628501C6,JAC,JACKSON,43.6210375,-109.2683147,H24,,6452,115.4,13,,2,,6A2A315E-DBC2-4795-9AF5-7755F7E8B068,1,101X,1,0,13,0,0,0,1,0,0,0
2298,D5A106D3-049E-47DC-AF82-82534C59B745,LAR,LARAMIE,41.33782,-104.2790675,H24,,7299.6,117.6,14,,3,,E8389B38-EDD4-4224-8F80-5105D8DE3829,2,,1,0,14,0,0,0,1,1,0,0
2299,07FB7F63-1E12-4E35-A5B4-3FC67062D301,LAR,LARAMIE,41.33782,-104.2790675,H24,,7299.6,117.6,14,,2,,E8389B38-EDD4-4224-8F80-5105D8DE3829,2,123X,1,0,14,0,0,0,1,1,0,0
2300,2B199D9D-4D14-417A-97B7-194FAE17FE94,MBW,MEDICINE BOW,41.84552222,-105.9957161,H24,,7000,111.6,14,,3,,2CAC0760-2488-4E8E-89F4-71DB208934AF,2,,1,0,14,0,0,0,1,1,0,0
2301,FFD64D84-27C3-4011-87B1-CF01FEF79E64,MBW,MEDICINE BOW,41.84552222,-105.9957161,H24,,7000,111.6,14,,2,,2CAC0760-2488-4E8E-89F4-71DB208934AF,2,053X,1,0,14,0,0,0,1,1,0,0
2302,39FA4A86-5EF4-410E-A105-CCE9B31BCF22,ECS,NEWCASTLE,43.88112806,-103.6922289,H24,,4213.4,108.2,11,,3,,0B0E4E73-C248-4633-ACF3-A93A0D334C2B,1,,1,0,11,0,0,0,1,0,0,0
2303,7987F988-6CCB-4814-B9BC-E309BFD8A454,PNA,WENZ,42.79275361,-108.1939622,H24,,7075.9,392,13,,1,,9E330698-2023-4FA3-8ABA-48DDDF0CDC9F,,,1,0,13,0,0,0,1,0,0,0
2304,E0910F64-7636-4A4B-87AE-9532A93B87BF,POY,POWELL,44.86682167,-107.2136869,H24,,5072.8,344,11,,1,,B35AD30F-FDEE-4625-9BFC-52D63D0ABE5E,,,1,0,11,0,0,0,1,0,0,0
2305,6B85B34E-D474-422D-A281-1C2324942CB3,RIW,RIVERTON,43.06573167,-107.5444664,H24,,5458.1,108.8,10,,3,,7F0AEB20-415E-4EAE-AE18-4AA57CBBC753,1,,1,0,10,0,0,0,1,0,0,0
2306,B7F2CC93-9031-4CDF-A59C-8C2CFA675C99,RIW,RIVERTON,43.06573167,-107.5444664,H24,,5458.1,108.8,10,,2,,7F0AEB20-415E-4EAE-AE18-4AA57CBBC753,1,025X,1,0,10,0,0,0,1,0,0,0
2307,8E965DEA-3A50-47F9-B536-19A9AE82E003,OCS,ROCK SPRINGS,41.59021111,-108.9846714,H24,,6785,116,13,,3,,929BDBDF-812C-4EDF-824A-7177C8A4920E,0,,1,0,13,0,0,0,1,1,0,0
2308,ABC61BE4-4DD9-4544-8039-C6BD5D40DCC6,OCS,ROCK SPRINGS,41.59021111,-108.9846714,H24,,6785,116,13,,2,,929BDBDF-812C-4EDF-824A-7177C8A4920E,0,107X,1,0,13,0,0,0,1,1,0,0
2309,154ADEDF-5B48-49A3-9719-B329881A34D0,SAA,SARATOGA,41.44498222,-105.1678653,H24,,6925.1,266,12,,1,,ABC7F602-DA79-4066-8F1E-602B8C21C2BD,,,1,0,12,0,0,0,1,0,0,0
2310,2D0AA036-43E7-4C2C-BF46-AED9341CBA26,SHR,SHERIDAN,44.8423,-106.9388997,H24,,4397.1,115.3,10,,3,,5FC5AD4E-BDD2-4929-A53F-D0D7433141A0,2,,1,0,10,0,0,0,1,1,0,0
2311,194A8C56-BD8A-4C5B-82EE-AA49D9AC4091,SHR,SHERIDAN,44.8423,-106.9388997,H24,,4397.1,115.3,10,,2,,5FC5AD4E-BDD2-4929-A53F-D0D7433141A0,2,100X,1,0,10,0,0,0,1,1,0,0
2312,2C83AE6A-87B2-4B8E-9DDB-7E76F8256EF8,TOR,TORRINGTON,42.06578639,-103.8466356,H24,,4199.8,293,11,,1,,7D7C53EC-1737-462F-865D-C91069FC3B68,,,1,0,11,0,0,0,1,0,0,0
2313,CB3E865B-C122-47A0-A280-0D8442E69490,RLY,WORLAND,43.96413833,-106.04916,H24,,4203.9,114.8,13,,3,,CB49F6FB-9A06-4AE9-927C-2D5D6910FAD3,1,,1,0,13,0,0,0,1,0,0,0
2314,63F70E7E-5FC9-40B5-B07C-AB9F3DDC852D,RLY,WORLAND,43.96413833,-106.04916,H24,,4203.9,114.8,13,,2,,CB49F6FB-9A06-4AE9-927C-2D5D6910FAD3,1,095X,1,0,13,0,0,0,1,0,0,0
2315,1C0818D0-50DD-426D-8481-F605D443AA04,ZTC,TREASURE CAY,26.73472222,-76.62083333,H24,,11,112.9,-5,,3,,F67A7D63-2982-4581-94BA-BE15F7F5029D,,,0,0,-5,0,0,0,1,0,0,0
2316,FF789EE6-5155-4502-92AD-C80773253536,ZTC,TREASURE CAY,26.73472222,-76.62083333,H24,,11,112.9,-5,,2,,F67A7D63-2982-4581-94BA-BE15F7F5029D,,076X,0,0,-5,0,0,0,1,0,0,0
2317,10D8DFDD-C4B3-4885-B0B0-937FBF536601,AP,ACTIVE PASS,48.87387528,-122.7099978,H24,,,378,21,,1,,EA6EAA28-2585-4DE3-B755-34C4F371D394,,,1,1,21,0,0,0,1,0,0,0
2318,F774BA0F-618F-4B69-B94C-847C3798A385,ROR,KOROR,7.368761944,134.5503597,H24,,183.4,371,1,,1,,FDF33A43-6592-4B5D-895A-5E5BF4B2A3BA,2,,1,0,1,0,0,0,0,0,0,1
2319,9EB304C5-2316-4832-9B17-4C8007D86CCD,ROR,KOROR,7.368761944,134.5503597,H24,,183.4,115.7,1,,2,,FDF33A43-6592-4B5D-895A-5E5BF4B2A3BA,2,104X,1,0,1,0,0,0,0,0,0,1
2320,4FA20853-075C-41B2-88AF-76C9D1272379,ZBV,BIMINI,25.70416667,-78.70555556,H24,,10,116.7,-4,,3,,DEFAFE08-22F3-4A78-831D-843ADE785342,0,,1,1,-4,0,0,0,1,0,0,0
2321,06E3320A-EFC7-471C-B38A-010A4B8C0BA2,ZBV,BIMINI,25.70416667,-78.70555556,H24,,10,116.7,-4,,4,,DEFAFE08-22F3-4A78-831D-843ADE785342,0,114X,1,1,-4,0,0,0,1,0,0,0
2322,DB95EE4F-6CBA-4197-9612-DF88CE16C6C0,ZFP,FREEPORT,26.55534722,-77.30215278,H24,,7,113.2,-3,,3,,612C9D2A-60DB-428D-AB73-EC7CA97BAE47,0,,1,0,-3,0,0,0,1,0,0,0
2323,86D1B3FB-7F52-493C-8978-9780A6AAD9C0,ZFP,FREEPORT,26.55534722,-77.30215278,H24,,7,113.2,-3,,2,,612C9D2A-60DB-428D-AB73-EC7CA97BAE47,0,079X,1,0,-3,0,0,0,1,0,0,0
2324,DFD8EF75-B10C-4D0F-824A-44464ADD6B04,NDJ,BUCHOLZ,8.720875,167.7277556,H24,,15,359,9,,1,,7B40E19F-25DC-4483-92A3-5582D1022E2B,,,1,0,9,0,0,0,0,0,0,1
2325,CFF58966-31F6-47E4-8662-15EB4205F30B,MAJ,MAJURO,7.0652875,171.2685772,H24,,4.4,316,10,,1,,522C7135-3846-45D2-A95F-B157B87C9D75,,,1,0,10,0,0,0,0,0,0,1
2326,86171A16-FE73-4B6C-9154-31512740F902,MAJ,MAJURO,7.0652875,171.2685772,H24,,4.4,116.7,10,,2,,522C7135-3846-45D2-A95F-B157B87C9D75,,114X,1,0,10,0,0,0,0,0,0,1
2327,888D32DC-4DF3-40FB-9AA8-317D45D211F5,ZQA,NASSAU,25.02551667,-76.55357222,H24,,6.8,112.7,-6,,3,,9A08985F-DFCD-46BD-A134-9A58F1BB81D1,0,,1,0,-6,0,0,0,1,0,0,0
2328,F29A84CA-CB4A-4550-A313-E22449A01D96,ZQA,NASSAU,25.02551667,-76.55357222,H24,,6.8,112.7,-6,,2,,9A08985F-DFCD-46BD-A134-9A58F1BB81D1,0,074X,1,0,-6,0,0,0,1,0,0,0
2329,D453EEE1-D68A-43F4-9244-3BE72624B2F1,YOC,OLD CROW,67.57117472,-138.1537617,H24,,,284,34,,1,,DB67749A-DF74-40B9-AE36-A7B179D60EE1,,,1,0,34,0,0,1,0,0,0,0
2330,078848DC-42F5-4E9E-AE2D-0489033F211A,PNI,POHNPEI,6.982328056,158.2020644,H24,,3.8,366,7,,1,,262F5005-A37D-4CE6-9E21-BF729FB70327,,,1,0,7,0,0,0,0,0,0,1
2331,9052330F-8F59-46F8-AC72-4D770934B72A,PNI,POHNPEI,6.982328056,158.2020644,H24,,3.8,111,7,,2,,262F5005-A37D-4CE6-9E21-BF729FB70327,,047X,1,0,7,0,0,0,0,0,0,1
2332,0159C170-7562-4072-8352-27353198FDBF,ZSJ,SAN SALVADOR,24.06264444,-73.46787778,H24,,10,281,-9,,1,,BA62AA48-ACB6-46AA-89DC-46B35D858C5F,,,1,0,-9,0,0,0,0,1,0,0
